id;tokens;original;classe;emojis
796598180980854784;morn gay folow folow presid unit est no_ fuck moth fuck folow;Good morning gays Follow me and I follow you now New president of united estates is Donald Trump no fuck  mother fucker Trump 😣 Follow me 😉✌;positive;positive negative 
797321393553735680;hilarioushapy compil democr med pundit say wil nev presid;RT @asamjulian: HILARIOUS: Compilation of democrats and media pundits saying Donald Trump will never be President. 😂… ;positive;positive 
796784849512267776;tel vot cuz sitin back quiet right enjoyin shit electionnight election2016;RT @jessejamesctc: U can tell who voted for #trump cuz they sittin back quiet right now enjoyin this shit  🤔😂 #ElectionNight #Election2016…;positive;positive 
797096407278714880;obam mem funy;These #obama #trump memes are soo funny. 😂😂😂 https://t.co/naYiqdaBPl;positive;positive 
797122956040097792;want reach acro aisl let obam said electionnight trumpriot wewon;RT @LeahR77: For Those Who Want #Trump To Reach Across The Aisle👉 Lets See What Obama Said After He Won 😉  #ElectionNight #TrumpRiot #WEWON…;positive;positive 
796864409175986176;hilarioushapy compil democr med pundit say wil nev presid;RT @asamjulian: HILARIOUS: Compilation of democrats and media pundits saying Donald Trump will never be President. 😂… ;positive;positive 
797106526259286016;on election2016;RT @FootballFunnys: Best one 😂😂😂😂 #Election2016 #Trump https://t.co/AkOsb0XNGu;positive;positive 
796585381475008513;forget man no_ chil;RT @RoastMeDaily: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/nX4m8Kgs5c;positive;positive 
797103323606384640;tru gemin nev know dai twin get (now rais ten born b-day;@CBSThisMorning @dansenor So TRUE of ALL #Geminis. U never know daily which twin U are getting 😇😈 (Now raising teen born on #Trump B-day 😷);positive;positive 
796567293648076801;forget man no_ chil;RT @Solano66: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/etPUbRDKUR;positive;positive 
796757332839530497;every tim person walk of work likeyou know vot;Every time a person walks in the office, me and my co worker are like...you know they voted for trump 😂;positive;positive 
796801318132314112;next thre year 362 day wory;@MagnusonR: 😂 https://t.co/FMaAdjFl6A it's the next three years and 362 days I'm worried about;positive;positive 
796582243040956416;hah every suport hat;Haha @ every Hillary supporter and Trump hater 😂 https://t.co/gEhwKVU6Fg;positive;positive 
796816176609312768;no_ long going hat suport tim gon learn lov rady posit;I'm no longer going to be as hateful as trump supporters. Even through this time I'm gonna learn to love and radiate positivity. 😌;positive;positive 
796881833858363394;simpson knew;RT @FootySuperTips: The Simpsons knew. 😂 #Trump https://t.co/pwgHO8QjPk;positive;positive 
796774840787009536;cant wait barack obam hat rid sid sid car trump inaug;Cant wait to see Donald Trump and Barack Obama, who hate each other, riding side by side in the car for Trumps inauguration 😂;positive;positive 
796908205389455360;democr dont lik democr funy;Democrats don't like Democracy, it's so funny 😂 #Trump;positive;positive 
796768519778160640;aint lyin;RT @BenBenIndaCut: She aint lyin 💀😂 https://t.co/hHB4iXywJf;positive;positive 
797127169302495232;want reach acro aisl let obam said electionnight trumpriot wewon;RT @LeahR77: For Those Who Want #Trump To Reach Across The Aisle👉 Lets See What Obama Said After He Won 😉  #ElectionNight #TrumpRiot #WEWON…;positive;positive 
796629489769971712;would react triumph lol;RT @CevansOfficial: This would be the reaction of Marvel and DC to the triumph of Donald Trump! 😝 #lol https://t.co/zDYzSfXvl9;positive;positive 
796845245514317825;already omw elect;When Donald trump won I was already omw to Africa 😂😂😂😭#trump #election #hillary https://t.co/pjX0mdLE3d;positive;positive negative 
797313464196886528;jok;JOKES 😂😂😂 https://t.co/XNjHujZV0H;positive;positive 
796809142115520512;sery post kany would bet presid hat stil know that mot tru ahah;Read a serious post about why Kanye would be a better president than trump 😂 You can hate trump and still know that's mot true ahah;positive;positive 
797264325169872896;hilarioushapy compil democr med pundit say wil nev presid;RT @asamjulian: HILARIOUS: Compilation of democrats and media pundits saying Donald Trump will never be President. 😂… ;positive;positive 
796560013770813440;americ ant sur mean lying handicap not_ respons;America is anti Christian, for sure. That means your lying. 😘 Or handicapped and not responsible for yourself. https://t.co/hynSjg4ZKE;positive;positive 
796878836675866624;hilarioushapy compil democr med pundit say wil nev presid;RT @asamjulian: HILARIOUS: Compilation of democrats and media pundits saying Donald Trump will never be President. 😂… ;positive;positive 
797228153718575104;sur ivank produc not_ sit cary chain;RT @shannoncoulter: 😂 Sure that was @saks? Ivanka products not on their site, but she is carried by their other chain @SaksOFF5TH. Let… ;positive;positive 
796888316369137665;hilarioushapy compil democr med pundit say wil nev presid;RT @asamjulian: HILARIOUS: Compilation of democrats and media pundits saying Donald Trump will never be President. 😂… ;positive;positive 
796591238996787201;would react triumph lol;RT @CevansOfficial: This would be the reaction of Marvel and DC to the triumph of Donald Trump! 😝 #lol https://t.co/zDYzSfXvl9;positive;positive 
796590877691023360;that right car start riot hurt peopl no_ on noth wel;that's their right who cares! if they start rioting and hurting people and no one does nothing well.... 😉 https://t.co/91ekOoVEJv;positive;positive 
796783940828696576;swear god bro bro hoe suport;swear to god, all the bros and bro hoes are trump supporters. 😂;positive;positive 
797154846243782656;/trumps refus met poroshenko due mas suport ukrain rus trumppr;RT @StormBringer15: 😂😂😂 / /#Trump's HQ has refused to meet #Poroshenko due to his massive support for #Clinton  #ukraine #russia #TrumpPres…;positive;positive 
796896248238260224;new presid elect got yal wildin;RT @TheShadeRoom: #Trump as the new president elect got y'all wildin' 😩😂 https://t.co/GDtMTihull;positive;positive negative 
796843963281854465;try lok tough pusy show anyway;When you try to look tough but your pussy shows anyways 😂 https://t.co/WzDVTc20JZ;positive;positive 
796911473788329984;new presid elect got yal wildin;RT @TheShadeRoom: #Trump as the new president elect got y'all wildin' 😩😂 https://t.co/GDtMTihull;positive;positive negative 
797256022700261376;hilarioushapy compil democr med pundit say wil nev presid;RT @asamjulian: HILARIOUS: Compilation of democrats and media pundits saying Donald Trump will never be President. 😂… ;positive;positive 
796678201502212096;thank fuck elect result stock mil mak kil;Thank fuck for the election result #stocks up a mile 😂 making a killing 👍😂 #Trump;positive;positive 
796851960834117633;jungl idiocr berluscon trump usaelections2016 trumppresid;RT @DennisCalosso: Welcome to the jungle😁 #idiocracy #Berlusconism #Trumpism #usaelections2016 #Trump #TrumpPresident @RadioVallebelbo http…;positive;positive 
797274769884332035;get ev wors lazy bitch already fores 401k hack rus;And it's about to get even worse you lazy bitch I already foresee ya 401k being hacked by the Russians 😉… https://t.co/EuY1Uqj79c;positive;positive 
796573703249141760;mind reply xenophob extrem becom 45th presid;RT @ramsa_b: Mind it @defencepk Reply @realDonaldTrump Xenophobic extremist. And Donald Trump become 45th US president 😂  Hey Pa… ;positive;positive 
796547041954504704;forget man no_ chil;RT @WorIdStarComedy: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/JThxDVwYI4;positive;positive 
796769860650930176;yo fir;RT @Kacy1000: 😉 You're fired.    https://t.co/rISoX7ppTK;positive;positive 
797386205977518080;advert 2016 joe remix via;John Lewis Christmas Advert 2016 - Donald Trump and Hillary JOE Remix https://t.co/cwJ0Y5Kd5p via @YouTube 😂;positive;positive 
796876655390289920;elect cur new let play watch hap print journ continu bring;The election is current news... let it play and watch what happens. 😃 Print journalists continue to bring these to… https://t.co/nVqXwB8DyP;positive;positive 
796868223857737728;honest disapoint also lov lib celeb maj breakdown;I'll be honest, I'm disappointed that trump won but I'm also loving all these liberal celebs having major breakdowns because of it 😂  #Trump;positive;positive 
796549966680309760;first midterm ran tim rabid bat found camp wek bad;First a midterm I ran out of time on, then trump, and now rabid bats found on campus. This week is so bad 😃;positive;positive 
797301622955241472;hilarioushapy compil democr med pundit say wil nev presid;RT @asamjulian: HILARIOUS: Compilation of democrats and media pundits saying Donald Trump will never be President. 😂… ;positive;positive 
797227675639234560;wil back lot word hes busin mog wil say whatev win let work;Trump will go back on a lot of his words. He's a business mogul that will say and do whatever to win. He won so we should let him work 😌;positive;positive 
796877335916056576;new presid elect got yal wildin;RT @TheShadeRoom: #Trump as the new president elect got y'all wildin' 😩😂 https://t.co/GDtMTihull;positive;positive negative 
796797297795350528;forget man no_ chil;RT @BlackPplTweet: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/z4ut8i6KjG;positive;positive 
796561298003791872;group ind react win “al ter run hide”;RT @asamjulian: Hindu group from India reacts to Trump winning, “All terrorists should run and hide” 😁 https://t.co/V5tXYvkrYn;positive;positive 
796905964209401856;peopl hat hat everyon hat gohel uncvsduk beatdok;RT @thepamsullivan: Some people hate #Trump. Some hate #Hillary. But everyone hates #Duke 😂 #GoHeels #UNCvsDUKE #BeatDook @GoHeels @TarHeel…;positive;positive 
796596435617624064;every trumpprotest anoth vot conserv 2018 2020 giv pow;RT @nestormotojr: Every #TrumpProtest is another vote for conservatives in 2018 and Trump in 2020. You are giving us more and more power! 😈…;positive;positive 
797136068529229825;want reach acro aisl let obam said electionnight trumpriot wewon;RT @LeahR77: For Those Who Want #Trump To Reach Across The Aisle👉 Lets See What Obama Said After He Won 😉  #ElectionNight #TrumpRiot #WEWON…;positive;positive 
796854558928633858;would react triumph lol;RT @CevansOfficial: This would be the reaction of Marvel and DC to the triumph of Donald Trump! 😝 #lol https://t.co/zDYzSfXvl9;positive;positive 
797119176003428352;gif election2016;RT @messi10stats: What a gif 😂😂😂😂 #Election2016 #Trump https://t.co/UF2xNWwsbs;positive;positive 
796548713758019584;liberalshapy say mean thing (proced post degrad mem riot loses) hypocrit;Liberals: trump says mean things! (Proceed to post degrading memes and riot when Hillary loses) #hypocrites 😂;positive;positive 
796635290404352000;new chanel prep cam sylab blackmoney election2016;RT @Nilessh_Desai: News channels had prepared for Clinton and Trump,   @narendramodi came out of syllabus 😛  #BlackMoney #Election2016;positive;positive 
796804349108199424;old rich got start work hour day 40k might cont shit back;RT @IAMKRIS24: Trump is old and rich and now he gotta start working 15 hours a day for 400k. He might just concede the shit back 😂;positive;positive 
796574510489206785;tak mom lok (make sur sound on) trumprotest;Can we all just take a moment and go look at https://t.co/Raj0fHaVga (make sure your sound is on) 😂😂😂😂 #trump #trumpprotest;positive;positive 
796584727683756032;forget man no_ chil;RT @RoastMeDaily: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/nX4m8Kgs5c;positive;positive 
796633374731468800;sir sav many word say eat meat swalow saliv;RT @Mutuku__: Sir, save yourself the many words, just say "Trump eating meat, Hillary swallowing the saliva." 😂 https://t.co/OPGGYfjVVI;positive;positive 
796862887591636992;understand on thing peopl lib wil ofend word yet ar bigot;Understand one thing people, liberals will offend you with words and yet they arent the bigots themselves 😂 https://t.co/qUjKrLtaXG;positive;positive 
796816677640011776;brah kid unfortun lok fok;RT @ApiweEnkosi: Braaah and his kids are just as unfortunate looking fok😂😂😂😂😂😂 https://t.co/UJKghWYMdX;positive;positive 
796848002392584192;new presid elect got yal wildin;RT @TheShadeRoom: #Trump as the new president elect got y'all wildin' 😩😂 https://t.co/GDtMTihull;positive;positive negative 
